pearson_r,rmse,mae,job_id,length,duration_min
0.4324029192501231,39.686945555879475,23.824428329467775,48306846421541,26650,45.74916666666666
0.009970911868541956,0.7883175948095009,0.7211931122414486,59620957929607,3268,5.6100666666666665
0.781015636539161,35.12212698505847,22.537689190667745,90092021440150,11038,18.948566666666668
-0.0015585502767307797,18.134506579218797,10.696792910307602,21004207439468,19627,33.693016666666665
0.002213103415376176,23.938748223763774,14.601026349484279,41978533015721,5849,10.040783333333334
0.0009499829718299718,29.67393272631621,19.669476555465778,87642472286641,19805,33.998583333333336
0.7502809433600269,39.776052426209816,25.782387508165733,29954242116997,12407,21.29868333333333
0.5280419741142286,43.00691470701662,27.36052314071744,31465005546798,30115,51.69741666666666
0.5762959068228819,26.47106333847573,19.51629015804376,45851063472619,45904,78.80186666666667
0.12631502581754692,29.404985202239196,8.178294542776593,32504763123675,35243,60.500483333333335
0.32428387596942637,77.7772639426782,64.71476410038738,72759411879564,3374,5.792033333333333
0.5614432783245461,3.736025093965885,2.6575135547386064,12985508527374,7512,12.8956
0.05135146102534727,107.21930397742557,80.8305798298972,85051288931991,5600,9.613333333333333
0.14372761364127257,54.872123430480244,46.52978587671546,78176085640757,45993,78.95464999999999
0.5214358452323445,39.65284560742703,24.1972676241427,17295285062460,29464,50.57986666666667
0.2793062391727403,33.605731754111844,25.625062475847017,3837708515047,43799,75.18828333333333
0.3738272121106416,39.933675270513795,29.207985608361657,80865232623217,9037,15.513516666666666
0.1176427357836517,9.32128554893829,9.161533926372798,86310940108224,28400,48.75333333333333
0.19582389323776794,85.67178354719545,65.81017657464147,83045691086571,14198,24.373233333333335
0.7762472144807541,40.713774923991394,29.53004972953641,82993915945951,10334,17.740033333333333
0.026003049129636257,10.058875725698021,9.528804646790666,70245058618882,20896,35.87146666666667
-0.08460295069717358,4.569875176301088,3.7970883493178333,14317785968183,3268,5.6100666666666665
0.579635962482553,10.188629404754078,7.558905868047251,7845099134856,58284,100.0542
0.02962319060287255,3.3419585046545146,3.3354361295443984,40518382556092,3724,6.3928666666666665
0.5232372802842433,47.49575660827207,30.414989459542102,69954576202207,38168,65.52173333333333
0.001735654171057005,14.648767372807148,7.275038639496502,40880821989943,25996,44.626466666666666
0.4638820681246786,67.4670752763252,38.22924735279185,83349252358616,32825,56.349583333333335
0.4508467196944686,37.74572724355053,22.614382178628034,23163496884358,21589,37.06111666666666
0.18746567210157877,5.0768387714901175,4.7781096310102775,3803011963280,64621,110.93271666666666
0.3252028464537754,7.496880121129898,5.91359170891848,39872871973402,36142,62.04376666666666
0.011486804246009383,3.5158048708630627,3.4358974658285466,31128285540297,5263,9.034816666666666
0.48062104665303057,41.64355722839088,25.578019729719358,32632072300766,29472,50.5936
0.04474613145371694,40.27199421856179,17.51817325465983,74367530463335,5326,9.142966666666666
0.5360263726677168,43.631285189641744,28.633746151894215,74102861504241,27573,47.33365
0.010308896406042784,1951.785059517647,1374.2670317299448,75077573462658,10133,17.394983333333332
0.3184045627498384,2.7940094002712677,1.810994159390589,3154743755320,7793,13.377983333333333
0.293578078162523,22.128198969468656,13.983922495903485,22849367535948,41090,70.53783333333332
0.0284560787727604,16.644137429882395,12.688343588997524,46429656795054,16732,28.723266666666667
0.2229379160695754,72.70951299135524,52.73451688087438,41204145101392,8348,14.330733333333333
0.14304870983580611,51.97059252537817,34.45852713775366,87354664025677,11366,19.511633333333332
0.2327364308275441,61.02106118867175,50.565600205723804,69749333730548,11541,19.81205
0.027246309587440336,17.158429757323752,9.100030062679862,58926588976519,19357,33.22951666666667
0.014365422133712068,12.188022259172858,10.445687898034135,31421333493200,22404,38.4602
0.003004909687918842,323.8562462629539,245.62352258135945,4742849453871,10090,17.321166666666667
-0.0043617781037565174,8.22757942759184,7.707880694613093,78924898462518,2958,5.0779
0.6041537236533749,60.596752548993734,43.00498854043924,34061819907795,8567,14.706683333333332
0.02974949222467712,15.164640691749504,6.69620206657058,48931265496435,19960,34.26466666666667
-0.004548611848552748,345.7037908976114,274.83278526443144,23920262666101,14480,24.85733333333333
0.4488112304728488,37.11220170888353,26.298403863857708,45017970541344,9119,15.654283333333332
0.25851272032452755,86.64562233242715,71.64060519366745,16812384716805,3524,6.049533333333333
